,$Z_{A'}$,$X_1$,$X_2$,"$X_1, X_2$","$X_1, Z_A$","$X_1, Z_{A'}$","$X_2, Z_A$","$X_2, Z_{A'}$","$X_1, X_2,$
$Z_A$","$X_1, X_2,$
$Z_{A'}$","$X_1, X_2,$
$Z_{A'}, Z_A$",Random
115,0.0022179174776728594,0.0032048487978895146,0.0024458833911782385,0.0020647673665545874,0.040081371748904804,0.005941318135910922,0.010694850079811857,0.0031488550441745033,0.009797351715799874,0.004282404257449635,0.004893048609627915,0.03458843593308458
116,0.01062861121433123,0.005307859172195339,0.007404000702617708,0.0042058367940081,0.14892337653882715,0.01069968041723035,0.21723194559388936,0.002908813924171305,0.24021649177014703,0.004217749726629805,0.1747686495891667,0.012229827255295866
117,0.004610304982023639,0.004899242895174627,0.003997655230824293,0.004114184949140398,0.34634661174987347,0.002732846447076831,0.40869310120403446,0.0027063521164483184,0.4373613809052457,0.005242604462485367,0.3466932744747271,0.007323356184194552
118,0.0025329717926707573,0.002317944285202156,0.003242871520495516,0.001916008132786473,0.004596927434746156,0.0019094067252929392,0.01315984212725052,0.002163630890972268,0.0057355059072925485,0.0026849660523162733,0.010353856278230822,0.01661254420544278
119,0.002660610289266341,0.003159569451667288,0.0021721781226031744,0.004647342238669694,0.1512984566114417,0.0023935855152332763,0.25142972522314855,0.005525208382813673,0.20340467625329373,0.0026542568952825363,0.1886560797448884,0.009577732581759868
120,0.001984729010092945,0.0025253143556338564,0.004593735067595528,0.0021241570672225762,0.005377826593226498,0.001939555040109564,0.0066009552230057444,0.002424429410078588,0.007449785919324103,0.0022307851757146224,0.006850907186009003,0.01499718745812828
121,0.004882224156844028,0.004078695738419125,0.004866596345334262,0.0028116774857336324,0.14853660725807982,0.0021788492642436097,0.11111020199689658,0.003883409114007197,0.12318871208067828,0.004248152863044474,0.1042448935363467,0.007814600979264341
122,0.004542361101553372,0.002223267194660483,0.003080590310530873,0.0034399337172215105,0.014937834145026585,0.0038824345543635452,0.0704570858998883,0.00447595335180484,0.07816886107850118,0.004125711135019472,0.06053856990552653,0.005924943653369041
123,0.004969782157709268,0.0028148817283031313,0.0027660320356432955,0.006244583227617007,0.1174196137418475,0.0032069883306271585,0.1394323658517096,0.003457837165081301,0.15733374413379764,0.003665779151768689,0.11974395441481978,0.006491360457903994
124,0.0014769068983331302,0.002943170530091077,0.002975809693292142,0.0039140206412295875,0.00979694108934881,0.002185841271117539,0.01053955829817843,0.004917987056779705,0.0073183875626106065,0.004384705060842098,0.006873916184296114,0.007563811093380224
